# GoLean native-frontend full-corpus differential baseline
# recorded: 2026-08-19 (bug-fix arc slice 2, step 1 — THE BUG-057 EDGE
#   ENUMERATION, red/green recorded BEFORE any fix)
#   commit: this commit (on 740f09f8, the BUG-058 fix)
#   re-pin reason: 46 NEW ids and NOTHING ELSE. The new package
#   Corpus/coverage/exec/spec-examples-decl/var-comma-ok-matrix walks
#   the full BUG-057 matrix — three comma-ok sources (receive, map
#   index, type assertion) x untyped/typed declaration x blank in the
#   value position / blank in the ok position / neither x
#   function-local / package-level — plus the positions the
#   declaration can occupy (function literal, grouped multi-spec
#   declaration, goto-restructured body, interface-valued map), the
#   shadow-capture shape, the three interface-TYPED forms, and the
#   adjacent tuple-call declaration. These are the DEFECTIVE emitter's
#   colours: the fix commit's flips are a prediction this record lets
#   the next run confirm, not a story told afterwards.
#   Every new row observes a TRUE ok (a false ok cannot distinguish
#   delivery from drop) and returns value and ok as SEPARATE
#   observables (closing F-10, where `x && ok` collapsed the two
#   deliveries into one bit).
#   Breakdown of the 46:
#     22 PASS — the 18 pkg-* rows (package-level is correct for every
#        source, typedness and blank position; the $pkginit path
#        fabricates one AssignStmt per multi-value spec and runs
#        emitAssign) and the 4 local *-blank-ok rows, which observe the
#        VALUE half only and were never wrong.
#     11 FAIL/differential — the silent drop: recv-untyped,
#        recv-untyped-blank-value, recv-typed, recv-typed-blank-value,
#        index-untyped, index-untyped-blank-value, index-typed,
#        index-typed-blank-value, func-literal, grouped-spec,
#        after-goto. All 11 join BUG-057's Cases: list in this commit.
#     13 FAIL/frontend-export — fail-closed, NOT wrong answers: the six
#        local type-assertion rows ("type assert form outside a
#        2-target assignment"), {recv,index,assert}-typed-iface and
#        iface-value ("implicit interface conversion in multi-value
#        assignment"), shadow-capture and tuple-call-{untyped,typed}
#        ("type *types.Tuple").
#   ZERO drift on the 2103 pre-existing rows — no PASS<->FAIL flip, no
#   stage change, no dropped id.
#   Full run: 2149 cases (1992 PASS / 157 FAIL), native frontend.
#
result	id	stage
PASS	interfaces/imported-package-name-collision	-
PASS	interfaces/interface-array-compare-panic	-
PASS	interfaces/interface-compare	-
PASS	interfaces/interface-compare-panic	-
PASS	interfaces/interface-defined-type-identity	-
PASS	interfaces/interface-method-expression	-
PASS	interfaces/interface-method-value	-
PASS	interfaces/interface-method-value-nil	-
PASS	interfaces/interface-nested-struct-compare-panic	-
PASS	interfaces/interface-storage-copy/pointer	-
PASS	interfaces/interface-storage-copy/value	-
PASS	interfaces/interface-valued-observation/bool	-
PASS	interfaces/interface-valued-observation/defined	-
PASS	interfaces/interface-valued-observation/int	-
PASS	interfaces/interface-valued-observation/named-iface	-
PASS	interfaces/interface-valued-observation/nil	-
PASS	interfaces/interface-valued-observation/string	-
PASS	interfaces/interface-valued-observation/struct	-
PASS	interfaces/method-set-pointer-to-pointer/pointer-to-pointer	-
PASS	interfaces/method-set-pointer-to-pointer/single-pointer	-
PASS	interfaces/method-set-signature-mismatch/arity	-
PASS	interfaces/method-set-signature-mismatch/exact	-
PASS	interfaces/method-set-signature-mismatch/param-type	-
PASS	interfaces/method-set-signature-mismatch/result-type	-
PASS	interfaces/method-set-variadic-mismatch/req-slice-impl-variadic	-
PASS	interfaces/method-set-variadic-mismatch/req-variadic-impl-slice	-
PASS	interfaces/method-set-variadic-mismatch/req-variadic-impl-slice-panic	-
PASS	interfaces/method-set-variadic-mismatch/req-variadic-impl-variadic	-
PASS	interfaces/method-set-variadic-mismatch/variadic-elem-mismatch	-
PASS	interfaces/mixed-compare/ctl-iface-iface	-
PASS	interfaces/mixed-compare/eq-int-lit	-
PASS	interfaces/mixed-compare/eq-int-lit-reversed	-
PASS	interfaces/mixed-compare/neq-miss	-
PASS	interfaces/mixed-compare/sentinel-error	-
PASS	interfaces/mixed-compare/sentinel-error-reversed	-
PASS	interfaces/mixed-compare/struct-both-orders	-
PASS	interfaces/mixed-compare/switch-case	-
PASS	interfaces/nil-interface	-
PASS	interfaces/promoted-method-assert-ok	-
PASS	interfaces/quarantined-anonymous-interface	-
PASS	interfaces/recover-nil-dispatch/nil-interface	-
PASS	interfaces/recover-nil-dispatch/nil-pointer-box	-
PASS	interfaces/recover-promoted-wrapper/ctl-chain-join	-
PASS	interfaces/recover-promoted-wrapper/ctl-concrete-promoted	-
PASS	interfaces/recover-promoted-wrapper/ctl-direct-iface	-
PASS	interfaces/recover-promoted-wrapper/ctl-method-value	-
PASS	interfaces/recover-promoted-wrapper/silent-iface-embed	-
PASS	interfaces/recover-promoted-wrapper/silent-pointer-embed	-
PASS	interfaces/recover-promoted-wrapper/silent-value-embed	-
PASS	interfaces/recover-promoted-wrapper/status-value-embed	-
PASS	interfaces/tuple-forward-boxing/concrete-control	-
PASS	interfaces/tuple-forward-boxing/fixed-any	-
PASS	interfaces/tuple-forward-boxing/fixed-plus-variadic	-
PASS	interfaces/tuple-forward-boxing/interface-source-control	-
PASS	interfaces/tuple-forward-boxing/mixed-second-any	-
PASS	interfaces/tuple-forward-boxing/variadic-any	-
PASS	interfaces/type-assert-from-named-interface-panic/nil-operand	-
PASS	interfaces/type-assert-from-named-interface-panic/to-pointer	-
PASS	interfaces/type-assert-interface	-
PASS	interfaces/type-assert-interface-panic/error-target	-
PASS	interfaces/type-assert-interface-panic/missing-all	-
PASS	interfaces/type-assert-interface-panic/missing-one	-
PASS	interfaces/type-assert-interface-panic/nil	-
PASS	interfaces/type-assertions/comma-ok	-
PASS	interfaces/type-assertions/panic	-
PASS	interfaces/type-switch-default-binding	-
PASS	interfaces/type-switch-default-binding-type	-
PASS	interfaces/type-switch-dynamic	-
PASS	interfaces/type-switch-eval-once	-
PASS	interfaces/type-switch-first-match	-
PASS	interfaces/type-switch-init-stmt	-
PASS	interfaces/type-switch-interface-binding	-
PASS	interfaces/type-switch-interface-case	-
PASS	interfaces/type-switch-labeled-break/loop	-
PASS	interfaces/type-switch-labeled-break/self	-
PASS	interfaces/type-switch-multi-binding	-
PASS	interfaces/type-switch-multi-case	-
PASS	interfaces/type-switch-nil	-
PASS	interfaces/type-switch-nil-binding	-
PASS	interfaces/type-switch-nil-multi-case	-
PASS	interfaces/type-switch-single-binding	-
PASS	interfaces/type-switch-typed-nil	-
PASS	interfaces/type-switch-typed-nil-binding	-
PASS	interfaces/typed-nil-channel	-
PASS	interfaces/typed-nil-composite	-
PASS	interfaces/typed-nil-func	-
PASS	interfaces/typed-nil-map	-
PASS	interfaces/typed-nil-pointer-compare	-
PASS	interfaces/typed-nil-slice	-
PASS	ints/bitwise	-
PASS	ints/break-continue	-
PASS	ints/byte-conversion	-
PASS	ints/compound-assign-wrap	-
PASS	ints/conversion-width-matrix	-
PASS	ints/defined-incdec/dec-signed	-
PASS	ints/defined-incdec/dec-signed-wrap	-
PASS	ints/defined-incdec/dec-unsigned	-
PASS	ints/defined-incdec/dec-unsigned-wrap	-
PASS	ints/defined-incdec/inc-signed	-
PASS	ints/defined-incdec/inc-signed-wrap	-
PASS	ints/defined-incdec/inc-unsigned	-
PASS	ints/defined-incdec/inc-unsigned-wrap	-
PASS	ints/defined-incdec/unnamed-control	-
PASS	ints/defined-int-conversion	-
PASS	ints/defined-type-ops	-
PASS	ints/defined-underlying-conversion	-
PASS	ints/div-mod-signs	-
PASS	ints/divide-by-zero	-
PASS	ints/division-overflow	-
PASS	ints/if-return	-
PASS	ints/int8-wrap	-
PASS	ints/multi-assign	-
PASS	ints/negative-shift	-
PASS	ints/observation-kind/boxed-uint16	-
PASS	ints/observation-kind/defined-uint8	-
PASS	ints/observation-kind/int8-negative	-
PASS	ints/observation-kind/struct-fields	-
PASS	ints/observation-kind/uint64-max	-
PASS	ints/observation-kind/uint8-incr	-
PASS	ints/scalars	-
PASS	ints/shift-width-boundaries	-
PASS	ints/shifts	-
PASS	ints/signed-unsigned-conversion	-
PASS	ints/signed-width-wrap	-
PASS	ints/truncate-conversion	-
PASS	ints/uint-decrement-wrap	-
PASS	ints/uint-wrap	-
PASS	ints/unsigned-right-shift	-
PASS	ints/while1	-
PASS	ints/wrap-width-boundaries	-
PASS	maps/array-key	-
PASS	maps/array-key-interface-elem-unhashable/access-empty	-
PASS	maps/array-key-interface-elem-unhashable/assign	-
PASS	maps/array-value-copy	-
PASS	maps/channel-key	-
FAIL	maps/clear-during-range	differential
PASS	maps/compound-assign-eval-once	-
PASS	maps/deep-incomparable-insert	-
PASS	maps/defined-map-value	-
PASS	maps/delete-alias-visible	-
FAIL	maps/delete-during-range	differential
PASS	maps/delete-eval-order	-
PASS	maps/delete-existing	-
PASS	maps/delete-interface-dynamic-key	-
PASS	maps/delete-interface-key-panic	-
PASS	maps/delete-missing	-
PASS	maps/delete-nil-interface-key-panic	-
PASS	maps/delete-nil-key-types	-
PASS	maps/delete-nil-map	-
PASS	maps/delete-nil-value-types	-
FAIL	maps/imported-named-key-unhashable	lean-observation
PASS	maps/incdec-value-kinds/defined	-
PASS	maps/incdec-value-kinds/uint8	-
PASS	maps/index-assign-eval-order	-
PASS	maps/interface-dynamic-type-key	-
PASS	maps/interface-key	-
PASS	maps/interface-key-hash-phrasing/access-emptied	-
PASS	maps/interface-key-hash-phrasing/access-empty	-
PASS	maps/interface-key-hash-phrasing/access-nonempty	-
PASS	maps/interface-key-hash-phrasing/assign-nonempty	-
PASS	maps/interface-key-hash-phrasing/delete-empty	-
PASS	maps/interface-key-hash-phrasing/delete-nonempty	-
PASS	maps/interface-key-hash-phrasing/nil-map-access	-
PASS	maps/interface-key-hash-phrasing/nil-map-delete	-
PASS	maps/interface-key-nested-unhashable/access-empty	-
PASS	maps/interface-key-nested-unhashable/array-access-nonempty	-
PASS	maps/interface-key-nested-unhashable/assign	-
PASS	maps/interface-slice-key-panic	-
PASS	maps/literal-eval-order	-
PASS	maps/map-alias	-
PASS	maps/map-basic	-
PASS	maps/map-bool-keys	-
PASS	maps/map-bool-values	-
PASS	maps/map-comma-ok	-
PASS	maps/map-copy-write	-
PASS	maps/map-expr-assign-eval-order	-
PASS	maps/map-incdec	-
PASS	maps/map-literal-basic	-
PASS	maps/map-literal-bool	-
PASS	maps/map-literal-duplicate-eval-order	-
PASS	maps/map-literal-duplicate-runtime-key	-
PASS	maps/map-literal-empty	-
PASS	maps/map-literal-interface-distinct-dynamic-type	-
PASS	maps/map-literal-interface-duplicate-key	-
PASS	maps/map-literal-interface-key-panic	-
PASS	maps/map-literal-nan-keys	-
PASS	maps/map-nil-assign	-
PASS	maps/map-nil-eq	-
PASS	maps/map-value-inner-write	-
PASS	maps/nan-key-clear	-
PASS	maps/nil-assign-eval-before-panic	-
PASS	maps/nil-channel-key	-
PASS	maps/nil-literal-values/defined-func-element	-
FAIL	maps/nil-literal-values/defined-map-element	lean-observation
PASS	maps/nil-literal-values/defined-pointer-element	-
FAIL	maps/nil-literal-values/defined-slice-element	lean-observation
PASS	maps/nil-literal-values/func-element	-
PASS	maps/nil-literal-values/map-element	-
PASS	maps/nil-literal-values/pointer-element	-
PASS	maps/nil-literal-values/slice-element	-
PASS	maps/nil-read-key-types	-
PASS	maps/nil-read-value-types	-
PASS	maps/nil-value-comma-ok	-
PASS	maps/overwrite	-
PASS	maps/pointer-key	-
PASS	maps/range-first-key	membership
PASS	maps/set-membership	-
PASS	maps/signed-zero-replace-delete	-
PASS	maps/slice-value-element-write	-
PASS	maps/struct-key	-
PASS	maps/struct-key-interface-field-unhashable/access-empty	-
PASS	maps/struct-key-interface-field-unhashable/access-nonempty	-
PASS	maps/struct-key-interface-field-unhashable/assign	-
PASS	maps/struct-key-interface-field-unhashable/delete-nonempty	-
FAIL	maps/tuple-assign-key-eval	frontend-export
FAIL	maps/tuple-map-expr-targets	frontend-export
FAIL	maps/tuple-rhs-before-target-write	frontend-export
FAIL	maps/tuple-swap-values	frontend-export
FAIL	maps/update-during-range	differential
PASS	methods/alias-promoted-method-expression/direct	-
PASS	methods/alias-promoted-method-expression/promoted	-
PASS	methods/defined-int-receiver	-
PASS	methods/defined-map-receiver	-
PASS	methods/embedded-interface-satisfaction	-
PASS	methods/interface-dispatch	-
PASS	methods/method-expression	-
PASS	methods/method-value-capture-vs-pointer	-
PASS	methods/method-value-copy	-
PASS	methods/method-value-read	-
PASS	methods/multi-return-method	-
PASS	methods/nil-pointer-method-value	-
PASS	methods/nil-receiver	-
PASS	methods/nil-receiver-interface-dispatch	-
PASS	methods/nil-value-receiver-method-value	-
PASS	methods/pointer-auto-address	-
PASS	methods/pointer-method-expression	-
PASS	methods/pointer-method-value	-
PASS	methods/pointer-method-value-live	-
PASS	methods/pointer-method-value-read	-
PASS	methods/pointer-receiver-array-element	-
PASS	methods/pointer-receiver-method-set	-
PASS	methods/pointer-receiver-slice-element	-
PASS	methods/recursive-method	-
PASS	methods/same-name-method-closures	-
PASS	methods/value-auto-deref	-
PASS	methods/value-receiver-via-pointer-var/addr-of-literal	-
PASS	methods/value-receiver-via-pointer-var/addr-of-var	-
PASS	multi-assign/blank-dep-index	-
PASS	multi-assign/blank-discard-nonint	-
PASS	multi-assign/call-return-assignment	-
PASS	multi-assign/call-write-back-order-value/deref-target	-
PASS	multi-assign/call-write-back-order-value/index-target	-
PASS	multi-assign/call-write-back-order/deref-target	-
PASS	multi-assign/call-write-back-order/global-index	-
PASS	multi-assign/call-write-back-order/hoisted-control	-
PASS	multi-assign/call-write-back-order/index-missed-panic	-
PASS	multi-assign/call-write-back-order/index-spurious-panic	-
PASS	multi-assign/call-write-back-order/slice-header-base	-
PASS	multi-assign/call-write-back/effects-suppressed	-
PASS	multi-assign/call-write-back/nil-field-store	-
PASS	multi-assign/call-write-back/panic-identity	-
PASS	multi-assign/chain-field-over-index	-
PASS	multi-assign/chain-field-over-index/array-field	-
PASS	multi-assign/chain-field-over-index/array-nested	-
PASS	multi-assign/chain-field-over-index/inner-value-guard	-
PASS	multi-assign/chain-field-over-index/nil-slice-field	-
PASS	multi-assign/comma-ok-forms/assert-nil-field	-
PASS	multi-assign/comma-ok-forms/dep-index	-
PASS	multi-assign/comma-ok-forms/map-oob	-
PASS	multi-assign/deref-target-before-rhs	-
PASS	multi-assign/field-nil-store-time	-
PASS	multi-assign/index-target-rhs-call-order	-
PASS	multi-assign/lhs-index-eval-order	-
PASS	multi-assign/repeated-index-write	-
PASS	multi-assign/repeated-variable-write	-
PASS	multi-assign/rhs-before-writes	-
PASS	multi-assign/selector-target-before-rhs	-
PASS	multi-assign/store-order-plain	-
PASS	multi-assign/target-eval-before-call	-
PASS	multi-assign/tuple-assign-order	-
PASS	multipkg/cross-const	-
PASS	multipkg/cross-func-call	-
PASS	multipkg/cross-type-method	-
PASS	multipkg/cross-var	-
PASS	multipkg/diamond-import	-
PASS	multipkg/init-order	-
PASS	multipkg/init-order-pruned-stdlib/seq	-
PASS	multipkg/init-order-pruned/dynamic	-
PASS	multipkg/init-order-pruned/static	-
FAIL	multipkg/init-order-staticinit/seq	differential
PASS	multipkg/init-order-stdlib/marks	-
PASS	multipkg/init-order-stdlib/seq	-
PASS	multipkg/init-order-tiebreak/seq	-
FAIL	multipkg/same-name-identity-panic	differential
PASS	multipkg/same-name-identity/func-identity	-
PASS	multipkg/same-name-identity/type-identity	-
PASS	native-smoke/arith	-
PASS	native-smoke/maprange	-
PASS	native-smoke/method	-
PASS	new/new-basic	-
PASS	new/new-distinct-allocations	-
PASS	new/new-expr/composite-operand	-
PASS	new/new-expr/distinct-pointers	-
PASS	new/new-expr/eval-once	-
PASS	new/new-expr/generic-operand	-
PASS	new/new-expr/typed-value	-
FAIL	new/new-expr/untyped-defaults	frontend-export
PASS	new/new-map-vs-make	-
PASS	new/new-nil-values	-
PASS	new/new-slice-pointer	-
PASS	new/new-struct	-
PASS	panic-recover/defer-arg-during-panic	-
PASS	panic-recover/defer-panic-after-return	-
PASS	panic-recover/defer-panic-recovered-after-return	-
PASS	panic-recover/defer-recover-builtin	-
PASS	panic-recover/defer-registered-during-unwind	-
PASS	panic-recover/deferred-panic-replaces	-
PASS	panic-recover/named-result-preserved-after-recover	-
PASS	panic-recover/nested-frame-recover	-
PASS	panic-recover/nil-defer-during-unwind	-
PASS	panic-recover/nil-defer-during-unwind-abort	-
PASS	panic-recover/panic-bool-abort	-
PASS	panic-recover/panic-defer-order	-
FAIL	panic-recover/panic-defined-payload-methods/error	lean-observation
PASS	panic-recover/panic-defined-payload-methods/plain	-
FAIL	panic-recover/panic-defined-payload-methods/stringer	lean-observation
PASS	panic-recover/panic-int-abort	-
PASS	panic-recover/panic-named-type-abort	-
FAIL	panic-recover/panic-newline-abort	lean-observation
PASS	panic-recover/panic-nil-abort	-
PASS	panic-recover/panic-nil-recover	-
PASS	panic-recover/panic-typed-nil-recover	-
PASS	panic-recover/recover-direct	-
PASS	panic-recover/recover-in-defer-args	-
PASS	panic-recover/recover-in-defer-args-panicking	-
PASS	panic-recover/recover-in-deferred-method	-
PASS	panic-recover/recover-indirect	-
PASS	panic-recover/recover-loop-defer	-
PASS	panic-recover/recover-outside-defer	-
PASS	panic-recover/recover-repanic	-
PASS	panic-recover/recover-store-local	-
PASS	panic-recover/recover-twice	-
PASS	panic-recover/recover-value	-
PASS	panic-recover/repanic-recovered-by-outer	-
FAIL	panic-recover/repanic-same-value-abort	lean-observation
PASS	panic-recover/return-expression-panic-recovered	-
PASS	panic-recover/self-recovered-defer-panic	-
PASS	panic-recover/unnamed-recover-zero-return	-
PASS	pointers/address-array-index	-
PASS	pointers/address-field	-
PASS	pointers/composite-literal-address	-
PASS	pointers/deref-assign	-
PASS	pointers/deref-target-rhs-call-order	-
PASS	pointers/inc-via-call	-
PASS	pointers/nil-array-elem-store	-
PASS	pointers/nil-array-elem-store/second-target	-
FAIL	pointers/nil-array-index-panic	lean-observation
PASS	pointers/nil-deref-panic	-
PASS	pointers/nil-selector-panic	-
PASS	pointers/nil-value-receiver-call-panic	-
PASS	pointers/pointer-array-full-slice	-
PASS	pointers/pointer-array-slice	-
PASS	pointers/pointer-array-slice-bounds	-
PASS	pointers/pointer-identity	-
PASS	pointers/pointer-param-alias	-
PASS	pointers/pointer-slice-header	-
PASS	pointers/pointer-to-pointer	-
PASS	quorum/committed-index-edges/all-unacked	-
PASS	quorum/committed-index-edges/n1-acked	-
PASS	quorum/committed-index-edges/n1-unacked	-
PASS	quorum/committed-index-real/empty	-
PASS	quorum/committed-index-real/five-dup	-
PASS	quorum/committed-index-real/five-spread	-
PASS	quorum/committed-index-real/one-known	-
PASS	quorum/committed-index-real/one-missing	-
PASS	quorum/committed-index-real/sorted-slice	-
PASS	quorum/committed-index-real/three-all	-
PASS	quorum/committed-index-real/three-all-low	-
PASS	quorum/committed-index-real/three-dup-all	-
PASS	quorum/committed-index-real/three-dup-two	-
PASS	quorum/committed-index-real/three-missing	-
PASS	quorum/committed-index-real/three-one	-
PASS	quorum/committed-index-real/three-spread	-
PASS	quorum/committed-index-real/three-two	-
PASS	quorum/committed-index-real/two-half	-
PASS	quorum/committed-index-real/two-known	-
PASS	quorum/committed-index-real/two-missing	-
PASS	quorum/committed-index/all-acked	-
PASS	quorum/committed-index/empty-maxuint	-
PASS	quorum/committed-index/heap	-
PASS	quorum/committed-index/on-stack	-
PASS	quorum/committed-index/unacked	-
PASS	quorum/joint/committed-min	-
PASS	quorum/joint/ids-union	-
PASS	quorum/joint/vote-both-pending	-
PASS	quorum/joint/vote-both-win	-
PASS	quorum/joint/vote-disagree-lost	-
PASS	quorum/joint/vote-disagree-pending	-
PASS	quorum/vote-result-small-n/n1-lost	-
PASS	quorum/vote-result-small-n/n1-pending	-
PASS	quorum/vote-result-small-n/n1-won	-
PASS	quorum/vote-result-small-n/n2-one-missing-pending	-
PASS	quorum/vote-result-small-n/n2-one-yes-lost	-
PASS	quorum/vote-result-small-n/n2-won	-
PASS	quorum/vote-result/empty-wins	-
PASS	quorum/vote-result/even-one-short	-
PASS	quorum/vote-result/even-won	-
PASS	quorum/vote-result/lost	-
PASS	quorum/vote-result/pending	-
PASS	quorum/vote-result/tie-lost	-
PASS	quorum/vote-result/won-exact	-
PASS	race/free-sync/mutex	confluent
PASS	race/free-sync/once-edge	confluent
PASS	race/free-sync/rw-writers	confluent
PASS	race/free-sync/wg-edge	confluent
FAIL	race/free/array-read-write	lean-observation
PASS	race/free/field-disjoint	confluent
PASS	race/free/field-read-write	confluent
PASS	race/free/method-value-order	confluent
PASS	race/free/promoted-ptr-box	confluent
PASS	race/free/ptr-field-read-write	confluent
PASS	race/free/slice-disjoint	confluent
PASS	race/free/spawn-dispatch-free	confluent
PASS	race/litmus/chan-mutex	confluent
PASS	race/litmus/close-hb	confluent
PASS	race/litmus/lb-racy	racy
PASS	race/litmus/mp-racy	racy
PASS	race/litmus/mp-sync	confluent
PASS	race/litmus/sb-chan	membership
PASS	race/negative-sync/one-side	racy
PASS	race/negative-sync/rlock-serialized	racy
PASS	race/negative-sync/wg-no-edge	racy
PASS	race/negative/defer-dispatch	racy
PASS	race/negative/iface-dispatch	racy
PASS	race/negative/increment	racy
PASS	race/negative/len-map	racy
FAIL	race/negative/map-range-iter	lean-observation
PASS	race/negative/map-rw	racy
PASS	race/negative/method-value	racy
PASS	race/negative/promoted-dispatch	racy
PASS	race/negative/read-write	racy
PASS	race/negative/slice-elem	racy
PASS	race/negative/spawn-dispatch	racy
PASS	race/negative/write-write	racy
PASS	range/assign-form-interface-target/assert-escalation	-
PASS	range/assign-form-interface-target/index	-
PASS	range/assign-form-interface-target/map-key	-
PASS	range/assign-form-interface-target/slice-value	-
PASS	range/assign-form-interface-target/string-rune	-
PASS	range/int-kind-arith/conversion-control	-
PASS	range/int-kind-arith/defined-arith	-
PASS	range/int-kind-arith/int8-arith	-
PASS	range/int-kind-arith/uint8-arith	-
PASS	range/range-array-copy	-
PASS	range/range-array-pointer	-
PASS	range/range-array-pointer-nil-index	-
PASS	range/range-array-pointer-nil-value-panic	-
FAIL	range/range-func-basic	frontend-export
FAIL	range/range-func-break	frontend-export
FAIL	range/range-func-edge/break-defer-trace	frontend-export
FAIL	range/range-func-edge/ignored-false-panic	frontend-export
FAIL	range/range-func-edge/no-yield	frontend-export
FAIL	range/range-func-edge/panic-propagation	frontend-export
FAIL	range/range-func-edge/two-value	frontend-export
FAIL	range/range-func-edge/zero-value	frontend-export
FAIL	range/range-func-edge/zero-yielded-values	frontend-export
PASS	range/range-int	-
PASS	range/range-int-negative	-
PASS	range/range-int-typed	-
PASS	range/range-int-zero	-
PASS	range/range-loop-var-capture	-
PASS	range/range-map-delete-current	-
PASS	range/range-map-key-sum	-
PASS	range/range-map-sum	-
PASS	range/range-map-value-copy	-
PASS	range/range-nil-map	-
PASS	range/range-nil-slice	-
PASS	range/range-slice-index-value	-
PASS	range/range-string-index-only	-
PASS	range/range-struct-copy	-
PASS	returns/early-return-named	-
PASS	returns/method-multi-result-arg	-
PASS	returns/multi-result-argument	-
PASS	returns/multi-result-assign-order	-
PASS	returns/multi-result-assignment	-
PASS	returns/multi-result-blank-forward	-
PASS	returns/multi-result-forward	-
PASS	returns/multi-result-forward-named	-
PASS	returns/multi-result-forward-nested	-
PASS	returns/multi-result-forward-three	-
PASS	returns/multi-result-map-value	-
PASS	returns/multi-result-method	-
PASS	returns/multi-result-method-forward	-
PASS	returns/multi-result-three	-
PASS	returns/multi-result-to-existing	-
PASS	returns/naked-return	-
PASS	returns/named-multi-defer	-
PASS	returns/named-result-defaults	-
PASS	scoping/block-shadow	-
PASS	scoping/closure-shadow-binding	-
PASS	scoping/for-body-shadow	-
PASS	scoping/for-init-scope	-
PASS	scoping/select-clause-scope	-
PASS	scoping/shadowing	-
PASS	scoping/short-decl-mixing	-
PASS	scoping/switch-clause-scope	-
PASS	scoping/switch-init-shadow	-
PASS	scoping/type-switch-guard-shadow	-
PASS	scoping/var-shadow-init	-
PASS	slices/append-nil	-
PASS	slices/append-overlap	-
PASS	slices/append-overlap-window	-
PASS	slices/append-self	-
PASS	slices/append-spill-below-formula	membership
PASS	slices/append-spill-size-class	membership
PASS	slices/append-spill-stack-buffer	membership
PASS	slices/array-to-slice-conditional	-
PASS	slices/copy-min	-
PASS	slices/copy-nil	-
PASS	slices/copy-overlap-backward	-
PASS	slices/copy-short	-
PASS	slices/full-slice	-
PASS	slices/full-slice-bounds	-
PASS	slices/full-slice-cap-zero	membership
PASS	slices/gotcha-append-aliasing	-
PASS	slices/make-slice	-
PASS	slices/make-slice-cap-bounds	-
PASS	slices/make-slice-zero	-
PASS	slices/reslice-capacity	-
PASS	slices/slice-append	-
PASS	slices/slice-copy	-
PASS	slices/slice-expr-eval-order	-
PASS	slices/slice-header-by-value	-
PASS	slices/slice-literal	-
PASS	slices/slice-nil-empty	-
PASS	slices/slices-sort-edges/already-sorted	-
PASS	slices/slices-sort-edges/defined-elem-type	-
PASS	slices/slices-sort-edges/empty-slice	-
PASS	slices/slices-sort-edges/nil-slice	-
PASS	slices/slices-sort-edges/reverse-sorted	-
PASS	slices/slices-sort-edges/signed-negatives	-
PASS	slices/slices-sort-edges/single-element	-
PASS	slices/slices-sort-edges/subslice-aliasing	-
PASS	slices/slices-sort-edges/unsigned-above-half	-
FAIL	slices/slices-sort-non-integer-refusal	frontend-export
PASS	slices/slices-sort/ints	-
PASS	slices/slices-sort/uint64	-
PASS	slices/three-index-slice	-
FAIL	spec-examples-decl/address-op-nil-indirection/addr-deref-nil	lean-observation
FAIL	spec-examples-decl/address-op-nil-indirection/addr-deref-nil-paren	lean-observation
PASS	spec-examples-decl/address-op-nil-indirection/deref-nil	-
PASS	spec-examples-decl/address-op-nil-indirection/forms	-
PASS	spec-examples-decl/alias-identity	-
PASS	spec-examples-decl/allocation-new	-
PASS	spec-examples-decl/append-forms/interface	-
PASS	spec-examples-decl/append-forms/ints	-
PASS	spec-examples-decl/append-forms/string	-
FAIL	spec-examples-decl/assert-comma-ok	frontend-export
PASS	spec-examples-decl/assign-tuple-order/exchange	-
PASS	spec-examples-decl/assign-tuple-order/index-then-var	-
PASS	spec-examples-decl/assign-tuple-order/panic-nil-field	-
PASS	spec-examples-decl/assign-tuple-order/panic-second-target	-
FAIL	spec-examples-decl/assign-tuple-order/range-assign	frontend-export
FAIL	spec-examples-decl/compile-only-forms	frontend-export
PASS	spec-examples-decl/composite-literal-elision	-
PASS	spec-examples-decl/composite-literal-pointer	-
PASS	spec-examples-decl/const-complex/typed	-
FAIL	spec-examples-decl/const-complex/untyped	frontend-export
PASS	spec-examples-decl/const-decl-forms	-
PASS	spec-examples-decl/const-huge-shift	-
PASS	spec-examples-decl/conversion-parse-forms	-
PASS	spec-examples-decl/copy-forms	-
PASS	spec-examples-decl/dedup-inference	-
PASS	spec-examples-decl/defer-order-named-result/loop-order	-
PASS	spec-examples-decl/defer-order-named-result/named-result	-
PASS	spec-examples-decl/embedded-readwriter	-
PASS	spec-examples-decl/function-literals	-
PASS	spec-examples-decl/general-interface-float	-
PASS	spec-examples-decl/generic-alias-set	-
PASS	spec-examples-decl/generic-conversion/f32	-
PASS	spec-examples-decl/generic-conversion/f64	-
PASS	spec-examples-decl/generic-dot-product/float64	-
PASS	spec-examples-decl/generic-dot-product/named	-
PASS	spec-examples-decl/generic-list	-
PASS	spec-examples-decl/generic-min	-
PASS	spec-examples-decl/generic-pair-swap	-
PASS	spec-examples-decl/generic-type-switch	-
PASS	spec-examples-decl/index-comma-ok	-
FAIL	spec-examples-decl/index-comma-ok/var-form-present	differential
PASS	spec-examples-decl/init-call-order/order	-
PASS	spec-examples-decl/init-call-order/values	-
PASS	spec-examples-decl/iota-multi-pair	-
PASS	spec-examples-decl/iota-per-constdecl	-
PASS	spec-examples-decl/locker-satisfaction	-
PASS	spec-examples-decl/loopvar-per-iteration	-
FAIL	spec-examples-decl/method-expressions	frontend-export
